t,10∫≈÷ßº‹,20∫≈÷ßº‹,30∫≈÷ßº‹,40∫≈÷ßº‹,50∫≈÷ßº‹,60∫≈÷ßº‹,70∫≈÷ßº‹,80∫≈÷ßº‹,90∫≈÷ßº‹,100∫≈÷ßº‹,110∫≈÷ßº‹,120∫≈÷ßº‹,130∫≈÷ßº‹,140∫≈÷ßº‹
2021-02-24 12:16:00,0.311666667,0.468333333,0.471666667,0.475,0.471666667,0.416666667,0.481666667,0.475,0.113333333,0.473333333,0.473333333,0.138333333,0.471666667,0.108333333
2021-02-24 13:34:00,0.436666667,0.47,0.47,0.473333333,0.475,0.428333333,0.385,0.473333333,0.106666667,0.473333333,0.473333333,0.16,0.471666667,0.13
2021-02-24 14:33:00,0.531666667,0.471666667,0.471666667,0.47,0.471666667,0.17,0.415,0.471666667,0.121666667,0.473333333,0.471666667,0.155,0.471666667,0.163333333
2021-02-24 16:17:00,0.506666667,0.473333333,0.471666667,0.47,0.475,0.188333333,0.435,0.473333333,0.135,0.473333333,0.475,0.118333333,0.473333333,0.165
2021-02-24 17:03:00,0.275,0.471666667,0.471666667,0.473333333,0.473333333,0.18,0.373333333,0.471666667,0.203333333,0.471666667,0.473333333,0.113333333,0.473333333,0.125
2021-02-25 00:04:00,0.335,0.471666667,0.473333333,0.471666667,0.473333333,0.225,0.15,0.473333333,0.293333333,0.471666667,0.473333333,0.095,0.473333333,0.138333333
2021-02-25 03:47:00,0.441666667,0.47,0.473333333,0.475,0.471666667,0.283333333,0.465,0.473333333,0.438333333,0.471666667,0.471666667,0.273333333,0.471666667,0.25
2021-02-25 06:22:00,0.525,0.471666667,0.471666667,0.473333333,0.473333333,0.23,0.473333333,0.475,0.471666667,0.471666667,0.473333333,0.253333333,0.473333333,0.18
2021-02-25 08:12:00,0.641666667,0.458333333,0.461666667,0.465,0.413333333,0.466666667,0.466666667,0.461666667,0.386666667,0.46,0.433333333,0.453333333,0.465,0.2
2021-02-25 11:50:00,0.403333333,0.126666667,0.096666667,0.465,0.295,0.473333333,0.181666667,0.461666667,0.24,0.471666667,0.253333333,0.17,0.168333333,0.235
2021-02-25 14:54:00,0.461666667,0.461666667,0.461666667,0.461666667,0.463333333,0.498333333,0.463333333,0.463333333,0.46,0.461666667,0.463333333,0.393333333,0.461666667,0.463333333
2021-02-25 17:36:00,0.461666667,0.461666667,0.461666667,0.463333333,0.263333333,0.46,0.463333333,0.465,0.463333333,0.461666667,0.463333333,0.465,0.461666667,0.463333333
2021-02-26 01:13:00,0.158333333,0.096666667,0.471666667,0.12,0.22,0.265,0.11,0.133333333,0.155,0.161666667,0.26,0.153333333,0.145,0.086666667
2021-02-26 03:15:00,0.091666667,0.198333333,0.47,0.153333333,0.308333333,0.296666667,0.07,0.168333333,0.08,0.095,0.14,0.161666667,0.118333333,0.073333333
2021-02-26 04:43:00,0.093333333,0.251666667,0.473333333,0.136666667,0.358333333,0.263333333,0.081666667,0.181666667,0.076666667,0.081666667,0.095,0.15,0.095,0.158333333
2021-02-26 06:05:00,0.126666667,0.303333333,0.471666667,0.141666667,0.676666667,0.301666667,0.088333333,0.285,0.146666667,0.148333333,0.211666667,0.21,0.088333333,0.125
2021-02-26 12:13:00,0.16,0.373333333,0.47,0.06,0.31,0.098333333,0.153333333,0.11,0.083333333,0.153333333,0.353333333,0.22,0.093333333,0.12
2021-02-26 13:13:00,0.46,0.47,0.466666667,0.461666667,0.468333333,0.461666667,0.463333333,0.47,0.465,0.46,0.47,0.413333333,0.463333333,0.405
2021-02-26 15:38:00,0.37,0.633333333,0.463333333,0.461666667,0.456666667,0.461666667,0.456666667,0.46,0.428333333,0.17,0.463333333,0.166666667,0.458333333,0.178333333
2021-02-26 22:01:00,0.441666667,0.478333333,0.463333333,0.466666667,0.463333333,0.458333333,0.461666667,0.461666667,0.445,0.458333333,0.276666667,0.473333333,0.473333333,0.256666667
2021-02-27 02:20:00,0.393333333,0.656666667,0.155,0.255,0.156666667,0.461666667,0.463333333,0.108333333,0.465,0.13,0.47,0.471666667,0.473333333,0.25
2021-02-27 03:43:00,0.301666667,0.43,0.425,0.41,0.171666667,0.471666667,0.475,0.076666667,0.471666667,0.156666667,0.471666667,0.471666667,0.471666667,0.108333333
2021-02-27 05:51:00,0.273333333,0.43,0.471666667,0.473333333,0.171666667,0.473333333,0.473333333,0.073333333,0.473333333,0.173333333,0.473333333,0.473333333,0.473333333,0.125
2021-02-27 08:57:00,0.461666667,0.478333333,0.471666667,0.47,0.463333333,0.473333333,0.468333333,0.466666667,0.47,0.468333333,0.471666667,0.47,0.473333333,0.47
2021-02-27 13:06:00,0.473333333,0.42,0.471666667,0.473333333,0.473333333,0.471666667,0.475,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.471666667
2021-02-27 14:44:00,0.461666667,0.42,0.473333333,0.463333333,0.461666667,0.465,0.463333333,0.463333333,0.461666667,0.46,0.463333333,0.461666667,0.463333333,0.461666667
2021-02-27 18:30:00,0.466666667,0.51,0.53,0.225,0.185,0.468333333,0.191666667,0.353333333,0.213333333,0.165,0.446666667,0.366666667,0.465,0.331666667
2021-02-28 00:03:00,0.068333333,0.533333333,0.265,0.115,0.078333333,0.31,0.183333333,0.303333333,0.101666667,0.183333333,0.15,0.313333333,0.22,0.198333333
2021-02-28 02:54:00,0.441666667,0.466666667,0.461666667,0.461666667,0.461666667,0.461666667,0.46,0.423333333,0.211666667,0.46,0.466666667,0.463333333,0.463333333,0.461666667
2021-03-01 11:29:00,0.045,0.868333333,0.473333333,0.471666667,0.176666667,0.473333333,0.176666667,0.195,0.281666667,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333
2021-03-01 14:56:00,0.461666667,0.465,0.46,0.463333333,0.463333333,0.461666667,0.463333333,0.463333333,0.461666667,0.465,0.463333333,0.461666667,0.463333333,0.465
2021-03-02 23:20:00,0.105,0.196666667,0.483333333,0.283333333,0.38,0.155,0.123333333,0.136666667,0.206666667,0.398333333,0.443333333,0.186666667,0.083333333,0.09
2021-03-03 03:41:00,0.461666667,0.446666667,0.461666667,0.463333333,0.448333333,0.465,0.466666667,0.463333333,0.463333333,0.455,0.47,0.236666667,0.466666667,0.461666667
2021-03-03 06:40:00,0.46,0.473333333,0.46,0.466666667,0.473333333,0.47,0.473333333,0.463333333,0.461666667,0.465,0.513333333,0.463333333,0.465,0.463333333
2021-03-04 02:48:00,0.471666667,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.475,0.473333333,0.471666667,0.461666667,0.471666667,0.473333333,0.473333333,0.473333333
2021-03-04 06:43:00,0.481666667,0.441666667,0.33,0.461666667,0.42,0.463333333,0.461666667,0.463333333,0.38,0.378333333,0.378333333,0.461666667,0.46,0.466666667
2021-03-05 10:59:00,0.566666667,0.373333333,0.501666667,0.475,0.401666667,0.435,0.475,0.475,0.19,0.511666667,0.473333333,0.471666667,0.473333333,0.465
2021-03-06 22:57:00,0.506666667,0.796666667,0.515,0.29,0.641666667,0.473333333,0.186666667,0.246666667,0.58,0.278333333,0.475,0.47,0.348333333,0.145
2021-03-07 00:30:00,0.513333333,0.498333333,0.563333333,0.363333333,0.331666667,0.473333333,0.186666667,0.183333333,0.755,0.315,0.473333333,0.47,0.275,0.04
2021-03-08 10:44:00,0.565,0.758333333,0.49,0.363333333,0.363333333,0.27,0.99,0.158333333,0.825,0.103333333,0.503333333,0.46,0.421666667,0.22
2021-03-08 11:31:00,0.686666667,0.95,0.308333333,0.238333333,0.283333333,0.773333333,0.841666667,0.201666667,0.88,0.155,0.316666667,0.378333333,0.336666667,0.14
2021-03-09 01:04:00,0.433333333,0.386666667,0.618333333,0.15,0.708333333,0.65,0.956666667,0.84,0.616666667,0.281666667,0.398333333,0.588333333,0.27,0.475
2021-03-09 04:17:00,0.436666667,0.123333333,0.221666667,0.165,0.961666667,0.961666667,0.076666667,0.728333333,0.368333333,0.061666667,0.358333333,0.218333333,0.288333333,0.471666667
2021-03-10 01:43:00,0.48,0.473333333,0.496666667,0.23,0.728333333,0.408333333,0.253333333,0.536666667,0.888333333,0.245,0.263333333,0.656666667,0.441666667,0.473333333
2021-03-10 04:13:00,0.401666667,0.471666667,0.46,0.463333333,0.908333333,0.403333333,0.24,0.51,0.96,0.305,0.465,0.633333333,0.435,0.473333333
2021-03-10 16:37:00,0.463333333,0.461666667,0.46,0.463333333,0.463333333,0.461666667,0.341666667,0.498333333,0.681666667,0.433333333,0.391666667,0.233333333,0.238333333,0.39
2021-03-10 23:51:00,0.471666667,0.468333333,0.471666667,0.471666667,0.471666667,0.475,0.455,0.62,0.608333333,0.595,0.5,0.246666667,0.175,0.326666667
2021-03-12 06:15:00,0.421666667,0.446666667,0.37,0.291666667,0.185,0.471666667,0.186666667,0.431666667,0.13,0.196666667,0.473333333,0.473333333,0.471666667,0.471666667
2021-03-12 10:28:00,0.436666667,0.471666667,0.413333333,0.358333333,0.463333333,0.471666667,0.22,0.475,0.236666667,0.145,0.473333333,0.473333333,0.473333333,0.471666667
2021-03-12 23:51:00,0.316666667,0.366666667,0.496666667,0.553333333,0.221666667,0.396666667,0.21,0.258333333,0.326666667,0.106666667,0.575,0.118333333,0.256666667,0.09
2021-03-13 04:13:00,0.418333333,0.276666667,0.54,0.441666667,0.461666667,0.463333333,0.468333333,0.466666667,0.466666667,0.465,0.44,0.465,0.443333333,0.106666667
2021-03-13 15:43:00,0.385,0.42,0.543333333,0.463333333,0.195,0.156666667,0.271666667,0.293333333,0.396666667,0.198333333,0.243333333,0.288333333,0.266666667,0.195
2021-03-13 23:39:00,0.401666667,0.393333333,0.506666667,0.473333333,0.161666667,0.163333333,0.26,0.233333333,0.438333333,0.238333333,0.243333333,0.316666667,0.158333333,0.106666667
2021-03-14 05:55:00,0.425,0.433333333,0.63,0.463333333,0.218333333,0.375,0.346666667,0.321666667,0.58,0.45,0.385,0.343333333,0.461666667,0.148333333
2021-03-14 22:21:00,0.42,0.403333333,0.531666667,0.451666667,0.368333333,0.333333333,0.461666667,0.16,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333
2021-03-15 22:59:00,0.411666667,0.406666667,0.438333333,0.496666667,0.27,0.32,0.541666667,0.47,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333
2021-03-16 22:52:00,0.405,0.465,0.428333333,0.473333333,0.465,0.471666667,0.468333333,0.465,0.798333333,0.798333333,0.798333333,0.798333333,0.798333333,0.798333333
2021-03-17 03:45:00,0.423333333,0.498333333,0.49,0.585,0.456666667,0.43,0.383333333,0.411666667,0.681666667,0.681666667,0.681666667,0.681666667,0.681666667,0.681666667
2021-03-17 10:04:00,0.261666667,0.841666667,0.525,0.803333333,0.461666667,0.166666667,0.14,0.456666667,0.763333333,0.52,0.753333333,0.108333333,0.44,0.22
2021-03-17 23:40:00,0.598333333,0.916666667,0.976666667,0.943333333,0.183333333,0.21,0.208333333,0.24,0.628333333,0.243333333,0.733333333,0.093333333,0.146666667,0.528333333
2021-03-18 03:29:00,0.906666667,0.966666667,0.966666667,0.763333333,0.226666667,0.166666667,0.181666667,0.306666667,0.276666667,0.101666667,0.138333333,0.088333333,0.271666667,0.485
2021-03-18 05:43:00,0.66,0.726666667,0.12,0.115,0.285,0.258333333,0.22,0.278333333,0.445,0.123333333,0.168333333,0.108333333,0.328333333,0.496666667
2021-03-18 07:09:00,0.758333333,0.963333333,0.461666667,0.466666667,0.461666667,0.305,0.296666667,0.468333333,0.461666667,0.458333333,0.463333333,0.461666667,0.466666667,0.46
2021-03-19 01:17:00,0.148333333,0.135,0.471666667,0.151666667,0.471666667,0.79,0.815,0.946666667,0.958333333,0.296666667,0.471666667,0.473333333,0.473333333,0.578333333
2021-03-19 05:31:00,0.46,0.468333333,0.466666667,0.463333333,0.465,0.811666667,0.926666667,0.718333333,0.94,0.285,0.471666667,0.47,0.47,0.576666667
2021-03-19 10:10:00,0.473333333,0.463333333,0.47,0.473333333,0.141666667,0.473333333,0.471666667,0.476666667,0.94,0.473333333,0.473333333,0.473333333,0.473333333,0.473333333
2021-03-20 13:18:00,0.47,0.46,0.328333333,0.416666667,0.428333333,0.591666667,0.943333333,0.903333333,0.3,0.723333333,0.471666667,0.408333333,0.28,0.111666667
2021-03-20 18:42:00,0.466666667,0.461666667,0.463333333,0.431666667,0.415,0.91,0.921666667,0.861666667,0.461666667,0.65,0.523333333,0.461666667,0.385,0.461666667
2021-03-22 00:04:00,0.116666667,0.471666667,0.473333333,0.333333333,0.275,0.275,0.201666667,0.493333333,0.465,0.575,0.741666667,0.431666667,0.468333333,0.471666667
2021-03-22 02:15:00,0.463333333,0.47,0.47,0.383333333,0.305,0.573333333,0.193333333,0.528333333,0.225,0.576666667,0.718333333,0.256666667,0.176666667,0.473333333
2021-03-24 09:39:00,0.415,0.506666667,0.471666667,0.506666667,0.448333333,0.596666667,0.428333333,0.475,0.293333333,0.396666667,0.43,0.471666667,0.143333333,0.248333333
2021-03-25 23:41:00,0.386666667,0.478333333,0.463333333,0.525,0.478333333,0.44,0.47,0.471666667,0.226666667,0.578333333,0.196666667,0.153333333,0.536666667,0.181666667
2021-03-26 02:49:00,0.35,0.428333333,0.45,0.588333333,0.416666667,0.506666667,0.423333333,0.366666667,0.28,0.313333333,0.135,0.215,0.728333333,0.22
2021-03-26 14:25:00,0.465,0.458333333,0.426666667,0.468333333,0.393333333,0.375,0.291666667,0.463333333,0.46,0.471666667,0.473333333,0.471666667,0.356666667,0.47
2021-03-27 01:19:00,0.283333333,0.321666667,0.445,0.455,0.44,0.445,0.441666667,0.121666667,0.405,0.46,0.45,0.458333333,0.46,0.138333333
2021-03-27 14:57:00,0.311666667,0.415,0.446666667,0.421666667,0.428333333,0.378333333,0.426666667,0.473333333,0.361666667,0.391666667,0.321666667,0.343333333,0.46,0.54
2021-03-27 22:45:00,0.366666667,0.431666667,0.456666667,0.478333333,0.42,0.418333333,0.511666667,0.475,0.36,0.455,0.24,0.23,0.473333333,0.305
2021-03-28 10:30:00,0.523333333,0.445,0.496666667,0.685,0.64,0.38,0.876666667,0.38,0.096666667,0.125,0.145,0.153333333,0.461666667,0.441666667
2021-03-29 00:06:00,0.718333333,0.971666667,0.471666667,0.526666667,0.46,0.46,0.516666667,0.463333333,0.458333333,0.46,0.453333333,0.453333333,0.463333333,0.311666667
2021-03-29 04:33:00,0.706666667,0.928333333,0.471666667,0.471666667,0.473333333,0.471666667,0.07,0.471666667,0.335,0.468333333,0.478333333,0.475,0.461666667,0.343333333
2021-03-29 09:44:00,0.886666667,0.925,0.47,0.598333333,0.468333333,0.078333333,0.475,0.471666667,0.32,0.461666667,0.626666667,0.606666667,0.336666667,0.256666667
2021-03-29 11:51:00,0.818333333,0.175,0.471666667,0.726666667,0.471666667,0.131666667,0.473333333,0.475,0.285,0.473333333,0.15,0.518333333,0.626666667,0.33
2021-03-30 00:56:00,0.701666667,0.278333333,0.068333333,0.54,0.566666667,0.26,0.475,0.15,0.278333333,0.403333333,0.231666667,0.255,0.251666667,0.591666667
2021-03-30 08:49:00,0.798333333,0.461666667,0.095,0.468333333,0.87,0.22,0.47,0.193333333,0.461666667,0.463333333,0.461666667,0.461666667,0.463333333,0.471666667
2021-03-30 11:08:00,0.453333333,0.461666667,0.203333333,0.463333333,0.653333333,0.456666667,0.461666667,0.435,0.46,0.46,0.475,0.463333333,0.463333333,0.468333333
2021-04-01 22:45:00,0.126666667,0.13,0.356666667,0.178333333,0.183333333,0.21,0.106666667,0.176666667,0.198333333,0.336666667,0.136666667,0.513333333,0.145,0.293333333
2021-04-03 01:52:00,0.156666667,0.471666667,0.313333333,0.521666667,0.473333333,0.471666667,0.475,0.473333333,0.473333333,0.471666667,0.473333333,0.473333333,0.473333333,0.471666667
2021-04-04 10:21:00,0.476666667,0.336666667,0.486666667,0.478333333,0.435,0.231666667,0.465,0.42,0.551666667,0.425,0.478333333,0.576666667,0.428333333,0.463333333
2021-04-04 23:46:00,0.463333333,0.423333333,0.415,0.461666667,0.413333333,0.435,0.386666667,0.361666667,0.398333333,0.258333333,0.461666667,0.415,0.381666667,0.465
2021-04-05 22:33:00,0.471666667,0.266666667,0.318333333,0.32,0.301666667,0.425,0.475,0.39,0.373333333,0.471666667,0.401666667,0.448333333,0.518333333,0.47
2021-04-06 10:21:00,0.471666667,0.473333333,0.485,0.555,0.441666667,0.498333333,0.41,0.47,0.44,0.471666667,0.148333333,0.473333333,0.381666667,0.471666667
2021-04-06 23:37:00,0.473333333,0.473333333,0.471666667,0.461666667,0.421666667,0.361666667,0.436666667,0.258333333,0.473333333,0.473333333,0.473333333,0.471666667,0.35,0.471666667
2021-04-07 01:42:00,0.08,0.47,0.556666667,0.453333333,0.418333333,0.441666667,0.368333333,0.391666667,0.471666667,0.471666667,0.471666667,0.471666667,0.478333333,0.473333333
2021-04-07 06:59:00,0.46,0.471666667,0.621666667,0.476666667,0.465,0.488333333,0.531666667,0.491666667,0.471666667,0.47,0.473333333,0.473333333,0.445,0.471666667
2021-04-08 00:10:00,0.473333333,0.36,0.471666667,0.416666667,0.48,0.471666667,0.456666667,0.471666667,0.473333333,0.471666667,0.473333333,0.473333333,0.463333333,0.471666667
2021-04-08 03:29:00,0.471666667,0.508333333,0.63,0.463333333,0.628333333,0.458333333,0.518333333,0.473333333,0.473333333,0.471666667,0.471666667,0.471666667,0.473333333,0.471666667
2021-04-08 11:07:00,0.471666667,0.165,0.755,0.471666667,0.74,0.471666667,0.371666667,0.473333333,0.471666667,0.473333333,0.473333333,0.471666667,0.473333333,0.473333333
2021-04-09 00:23:00,0.471666667,0.205,0.546666667,0.471666667,0.763333333,0.333333333,0.278333333,0.228333333,0.366666667,0.161666667,0.423333333,0.198333333,0.093333333,0.145
2021-04-09 03:16:00,0.471666667,0.416666667,0.33,0.49,0.715,0.458333333,0.456666667,0.455,0.47,0.456666667,0.455,0.46,0.46,0.465
2021-04-09 11:03:00,0.473333333,0.471666667,0.221666667,0.473333333,0.513333333,0.471666667,0.458333333,0.411666667,0.471666667,0.103333333,0.473333333,0.471666667,0.471666667,0.473333333
2021-04-10 03:23:00,0.15,0.243333333,0.703333333,0.466666667,0.608333333,0.368333333,0.46,0.44,0.301666667,0.113333333,0.32,0.058333333,0.145,0.166666667
2021-04-10 04:57:00,0.216666667,0.451666667,0.615,0.741666667,0.698333333,0.433333333,0.475,0.468333333,0.475,0.108333333,0.426666667,0.1,0.185,0.205
2021-04-10 12:11:00,0.135,0.465,0.151666667,0.546666667,0.795,0.465,0.285,0.313333333,0.256666667,0.053333333,0.568333333,0.056666667,0.208333333,0.175
2021-04-11 09:09:00,0.471666667,0.456666667,0.55,0.49,0.526666667,0.596666667,0.645,0.306666667,0.51,0.471666667,0.625,0.471666667,0.428333333,0.23
2021-04-11 11:37:00,0.471666667,0.598333333,0.88,0.49,0.196666667,0.268333333,0.713333333,0.493333333,0.861666667,0.471666667,0.673333333,0.473333333,0.585,0.255
2021-04-11 23:44:00,0.19,0.366666667,0.963333333,0.23,0.246666667,0.12,0.111666667,0.371666667,0.541666667,0.121666667,0.765,0.295,0.32,0.211666667
2021-04-12 11:58:00,0.471666667,0.278333333,0.471666667,0.473333333,0.471666667,0.471666667,0.473333333,0.471666667,0.471666667,0.47,0.218333333,0.323333333,0.473333333,0.473333333
2021-04-12 14:06:00,0.471666667,0.276666667,0.471666667,0.473333333,0.473333333,0.471666667,0.473333333,0.471666667,0.471666667,0.471666667,0.201666667,0.375,0.471666667,0.473333333
2021-04-12 16:00:00,0.471666667,0.226666667,0.471666667,0.47,0.471666667,0.473333333,0.473333333,0.471666667,0.475,0.471666667,0.208333333,0.143333333,0.471666667,0.471666667
2021-04-12 17:29:00,0.473333333,0.261666667,0.471666667,0.471666667,0.471666667,0.471666667,0.473333333,0.471666667,0.471666667,0.473333333,0.218333333,0.115,0.473333333,0.473333333
2021-04-12 23:15:00,0.471666667,0.306666667,0.471666667,0.471666667,0.473333333,0.473333333,0.471666667,0.473333333,0.473333333,0.471666667,0.266666667,0.123333333,0.471666667,0.473333333
2021-04-13 03:24:00,0.46,0.188333333,0.461666667,0.463333333,0.463333333,0.461666667,0.461666667,0.465,0.46,0.47,0.34,0.148333333,0.463333333,0.465
2021-04-13 09:53:00,0.131666667,0.186666667,0.185,0.313333333,0.301666667,0.315,0.173333333,0.113333333,0.128333333,0.376666667,0.211666667,0.17,0.115,0.163333333
2021-04-13 12:16:00,0.253333333,0.425,0.335,0.33,0.243333333,0.308333333,0.211666667,0.073333333,0.145,0.256666667,0.106666667,0.133333333,0.126666667,0.133333333
2021-04-13 15:27:00,0.313333333,0.445,0.428333333,0.393333333,0.156666667,0.208333333,0.14,0.078333333,0.16,0.235,0.181666667,0.12,0.168333333,0.088333333
2021-04-14 07:17:00,0.223333333,0.41,0.358333333,0.75,0.476666667,0.376666667,0.39,0.376666667,0.378333333,0.165,0.38,0.278333333,0.375,0.298333333
2021-04-14 11:02:00,0.371666667,0.418333333,0.24,0.47,0.466666667,0.353333333,0.478333333,0.338333333,0.351666667,0.128333333,0.358333333,0.35,0.405,0.335
2021-04-15 19:44:00,0.471666667,0.473333333,0.526666667,0.471666667,0.473333333,0.471666667,0.946666667,0.473333333,0.473333333,0.473333333,0.261666667,0.13,0.448333333,0.473333333
2021-04-16 03:19:00,0.473333333,0.471666667,0.576666667,0.473333333,0.473333333,0.473333333,0.488333333,0.473333333,0.473333333,0.471666667,0.198333333,0.125,0.365,0.473333333
2021-04-21 12:07:00,0.151666667,0.565,0.093333333,0.273333333,0.068333333,0.088333333,0.108333333,0.173333333,0.103333333,0.138333333,0.225,0.258333333,0.298333333,0.34
2021-04-22 23:21:00,0.123333333,0.236666667,0.36,0.491666667,0.385,0.38,0.165,0.89,0.148333333,0.115,0.248333333,0.13,0.7,0.115
2021-04-23 05:03:00,0.458333333,0.38,0.461666667,0.351666667,0.461666667,0.463333333,0.468333333,0.418333333,0.461666667,0.143333333,0.471666667,0.421666667,0.931666667,0.456666667
2021-04-23 11:04:00,0.136666667,0.406666667,0.403333333,0.32,0.473333333,0.473333333,0.473333333,0.336666667,0.471666667,0.205,0.473333333,0.196666667,0.275,0.18
2021-04-24 04:08:00,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.478333333,0.135,0.135,0.135
2021-04-24 06:59:00,0.843333333,0.843333333,0.843333333,0.2,0.436666667,0.436666667,0.436666667,0.466666667,0.466666667,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333
2021-04-24 11:45:00,0.45,0.255,0.843333333,0.075,0.355,0.465,0.481666667,0.201666667,0.455,0.133333333,0.473333333,0.481666667,0.471666667,0.268333333
2021-04-24 16:15:00,0.083333333,0.188333333,0.135,0.173333333,0.196666667,0.106666667,0.123333333,0.61,0.92,0.236666667,0.111666667,0.103333333,0.298333333,0.175
2021-04-25 13:22:00,0.083333333,0.188333333,0.135,0.173333333,0.196666667,0.106666667,0.123333333,0.61,0.92,0.236666667,0.111666667,0.103333333,0.298333333,0.175
2021-04-27 06:59:00,0.471666667,0.471666667,0.471666667,0.473333333,0.473333333,0.473333333,0.305,0.473333333,0.176666667,0.471666667,0.471666667,0.471666667,0.471666667,0.473333333
2021-04-27 11:25:00,0.471666667,0.47,0.471666667,0.473333333,0.471666667,0.473333333,0.196666667,0.475,0.165,0.475,0.473333333,0.473333333,0.475,0.473333333
2021-04-27 13:36:00,0.471666667,0.471666667,0.47,0.471666667,0.473333333,0.473333333,0.241666667,0.471666667,0.318333333,0.471666667,0.473333333,0.471666667,0.473333333,0.471666667
2021-04-27 23:51:00,0.126666667,0.318333333,0.146666667,0.158333333,0.421666667,0.441666667,0.196666667,0.18,0.368333333,0.535,0.216666667,0.361666667,0.375,0.283333333
2021-04-28 02:32:00,0.131666667,0.41,0.206666667,0.183333333,0.376666667,0.283333333,0.196666667,0.218333333,0.351666667,0.588333333,0.161666667,0.438333333,0.17,0.27
2021-04-28 05:52:00,0.135,0.46,0.216666667,0.256666667,0.371666667,0.28,0.22,0.19,0.22,0.365,0.395,0.481666667,0.32,0.186666667
2021-04-28 07:30:00,0.165,0.338333333,0.111666667,0.205,0.241666667,0.171666667,0.276666667,0.141666667,0.176666667,0.366666667,0.231666667,0.566666667,0.358333333,0.216666667
2021-04-28 11:57:00,0.196666667,0.34,0.223333333,0.148333333,0.25,0.171666667,0.123333333,0.135,0.153333333,0.17,0.178333333,0.358333333,0.18,0.186666667
2021-04-30 01:50:00,0.146666667,0.49,0.468333333,0.413333333,0.096666667,0.275,0.128333333,0.445,0.35,0.543333333,0.285,0.325,0.236666667,0.356666667
2021-04-30 04:56:00,0.296666667,0.331666667,0.438333333,0.5,0.461666667,0.408333333,0.461666667,0.33,0.425,0.516666667,0.465,0.401666667,0.418333333,0.438333333
2021-04-30 10:46:00,0.195,0.365,0.49,0.606666667,0.473333333,0.465,0.471666667,0.476666667,0.188333333,0.483333333,0.473333333,0.41,0.223333333,0.153333333
2021-05-03 20:12:00,0.273333333,0.471666667,0.473333333,0.241666667,0.473333333,0.473333333,0.251666667,0.475,0.43,0.225,0.473333333,0.331666667,0.473333333,0.125
2021-05-04 03:15:00,0.303333333,0.468333333,0.473333333,0.291666667,0.471666667,0.471666667,0.22,0.473333333,0.495,0.476666667,0.471666667,0.183333333,0.471666667,0.108333333
2021-05-04 06:09:00,0.448333333,0.471666667,0.471666667,0.276666667,0.473333333,0.473333333,0.246666667,0.473333333,0.575,0.506666667,0.471666667,0.203333333,0.473333333,0.071666667
2021-05-04 12:08:00,0.6,0.47,0.473333333,0.171666667,0.473333333,0.47,0.221666667,0.475,0.375,0.186666667,0.473333333,0.146666667,0.473333333,0.105
2021-05-05 05:24:00,0.233333333,0.471666667,0.471666667,0.633333333,0.473333333,0.471666667,0.33,0.475,0.355,0.146666667,0.471666667,0.193333333,0.473333333,0.096666667
2021-05-05 11:18:00,0.181666667,0.471666667,0.47,0.448333333,0.473333333,0.473333333,0.403333333,0.473333333,0.365,0.113333333,0.471666667,0.201666667,0.475,0.11
2021-05-05 15:16:00,0.155,0.47,0.471666667,0.51,0.473333333,0.471666667,0.176666667,0.473333333,0.321666667,0.12,0.473333333,0.226666667,0.473333333,0.068333333
2021-05-07 07:21:00,0.461666667,0.463333333,0.483333333,0.486666667,0.461666667,0.328333333,0.465,0.263333333,0.573333333,0.486666667,0.263333333,0.301666667,0.296666667,0.055
2021-05-08 00:57:00,0.471666667,0.471666667,0.575,0.695,0.471666667,0.63,0.473333333,0.17,0.32,0.476666667,0.273333333,0.405,0.35,0.076666667
2021-05-08 05:07:00,0.471666667,0.471666667,0.648333333,0.36,0.473333333,0.545,0.473333333,0.145,0.266666667,0.531666667,0.266666667,0.53,0.706666667,0.163333333
2021-05-11 13:19:00,0.473333333,0.471666667,0.471666667,0.473333333,0.473333333,0.471666667,0.471666667,0.476666667,0.94,0.47,0.473333333,0.473333333,0.471666667,0.473333333
2021-05-11 16:28:00,0.471666667,0.47,0.471666667,0.471666667,0.471666667,0.473333333,0.473333333,0.473333333,0.875,0.47,0.471666667,0.455,0.47,0.473333333
2021-05-12 22:58:00,0.471666667,0.466666667,0.476666667,0.466666667,0.465,0.471666667,0.466666667,0.468333333,0.466666667,0.461666667,0.47,0.485,0.471666667,0.463333333
2021-05-13 01:52:00,0.473333333,0.466666667,0.471666667,0.473333333,0.473333333,0.471666667,0.47,0.473333333,0.47,0.468333333,0.471666667,0.475,0.475,0.471666667
2021-05-15 02:54:00,0.471666667,0.471666667,0.473333333,0.471666667,0.473333333,0.473333333,0.25,0.473333333,0.473333333,0.471666667,0.471666667,0.473333333,0.471666667,0.471666667
