,t,x,y,z,e,label
378,2021-01-16 13:33:00,550154.62,4432529.62,884.68,4497.38,0
379,2021-01-16 13:36:00,550127.52,4432520.2,869.55,5777.63,0
380,2021-01-16 15:45:00,550230.38,4432712.6,862.6,6207.17,0
381,2021-01-16 18:48:00,550127.84,4432510.67,861,20462.29,1
382,2021-01-17 01:02:00,550226.5,4432717.39,870.52,10973.22,0
383,2021-01-17 06:56:00,550170.18,4432503.65,885.7,7128.11,0
384,2021-01-17 10:01:00,550196.99,4432569.12,887.11,4896.86,0
385,2021-01-17 10:31:00,550244.72,4432694.74,892.83,30726.51,1
386,2021-01-17 11:35:00,550173.04,4432498.62,853.28,27850.44,1
387,2021-01-17 12:45:00,550126.56,4432519.58,879.35,6761.66,0
388,2021-01-17 13:23:00,550127.14,4432501.9,883.35,9623.39,0
389,2021-01-17 13:24:00,550210.47,4432596.74,897.24,8129.65,0
390,2021-01-17 13:54:00,550264.2,4432717.21,862.68,5500.33,0
391,2021-01-17 14:33:00,550105.27,4432745.45,874.25,5492.42,0
392,2021-01-17 18:24:00,550190.12,4432584.07,895.4,7354.28,0
393,2021-01-17 19:41:00,550129.99,4432499.02,858.37,5159.83,0
394,2021-01-17 20:26:00,550130.39,4432505.3,867.91,5288.47,0
395,2021-01-17 22:19:00,550150.62,4432520.2,869.27,27674.47,1
396,2021-01-18 01:06:00,550258.4,4432678.83,853.84,16329.79,1
397,2021-01-18 04:34:00,550150.51,4432498.73,855.1,27502.96,1
398,2021-01-18 04:35:00,550084.77,4432485.78,887.18,23057.33,1
399,2021-01-18 06:00:00,550170.12,4432634.9,889.81,14854.32,1
400,2021-01-18 08:57:00,550226.96,4432699.09,882.51,21498.55,1
401,2021-01-18 14:16:00,550188.39,4432599.14,888.88,14552.47,1
402,2021-01-18 14:35:00,550256.42,4432706.28,876.94,20016.15,1
403,2021-01-18 15:08:00,550216.49,4432691.61,888.07,13912.03,1
404,2021-01-18 15:43:00,550193.28,4432581,878.87,7468,0
405,2021-01-18 15:53:00,550237.21,4432689.06,896.59,9223.9,0
406,2021-01-18 15:59:00,550148.86,4432500.36,858.1,11656.14,0
407,2021-01-18 23:32:00,550215.68,4432688.97,890.12,8066.27,0
408,2021-01-18 23:33:00,550257.34,4432605.61,858.14,8122.73,0
409,2021-01-18 23:50:00,550220.7,4432627.59,895.21,11046.42,0
410,2021-01-19 02:10:00,550157.63,4432516.19,892.23,8003.03,0
411,2021-01-19 04:55:00,550139.09,4432482.44,877.44,5230.94,0
412,2021-01-19 05:38:00,550186.1,4432611.52,895.67,9816.83,0
413,2021-01-19 05:41:00,550247.49,4432713.03,865.25,10362.28,0
414,2021-01-19 12:01:00,550247.24,4432699.92,869.39,17988.32,1
415,2021-01-19 12:40:00,550268.95,4432754.64,868.2,16304.35,1
416,2021-01-19 13:15:00,550242.42,4432640.17,885.71,6121.53,0
417,2021-01-19 15:15:00,550233.55,4432744.95,862.38,7516.67,0
418,2021-01-19 18:34:00,550132.97,4432473.88,852.03,14265.5,1
419,2021-01-19 23:49:00,550125.3,4432489.05,862.6,11807.28,0
420,2021-01-20 00:33:00,550227.48,4432672.78,879.92,11370.44,0
421,2021-01-20 03:09:00,550150.77,4432533.29,875.39,5987.39,0
422,2021-01-20 03:35:00,550130.88,4432504.85,858.02,15260.87,1
423,2021-01-20 04:25:00,550208.61,4432570.89,878.83,5841.97,0
424,2021-01-20 05:30:00,550275.74,4432762.77,867.57,5588.55,0
425,2021-01-20 10:27:00,550214,4432726.88,857.96,8087.83,0
426,2021-01-20 14:46:00,550084.32,4432487.8,887.79,10245.38,0
427,2021-01-20 15:13:00,550230.28,4432708.56,857.3,6659.46,0
428,2021-01-20 15:14:00,550236.23,4432725.69,889.43,11359.55,0
429,2021-01-20 15:34:00,550153.91,4432569.03,876.15,7634.85,0
430,2021-01-20 19:03:00,550164.98,4432648.45,851.94,8160.13,0
431,2021-01-21 04:34:00,550157.25,4432682.99,866.73,9005.69,0
432,2021-01-21 06:02:00,550161.52,4432574.35,879.7,2326.55,0
433,2021-01-21 07:50:00,550182.36,4432615.12,853.35,2833.39,0
434,2021-01-21 07:54:00,550178.21,4432712.34,872.66,6223.5,0
435,2021-01-21 13:18:00,550159.79,4432662.8,877.07,2299.68,0
436,2021-01-21 16:42:00,550196.59,4432647.71,853,2281.82,0
437,2021-01-22 10:12:00,550163.76,4432517.14,861.15,5873.66,0
438,2021-01-22 11:05:00,550133.71,4432527.41,885.36,1419.59,0
439,2021-01-22 12:05:00,550239.24,4432617.42,893.4,2706.82,0
440,2021-01-22 12:16:00,550141.24,4432645.18,883.3,1714.29,0
441,2021-01-22 12:25:00,550197.51,4432585.71,862.3,1671.98,0
442,2021-01-22 14:02:00,550135.92,4432506.77,853.01,7830.44,0
443,2021-01-22 18:19:00,550171.44,4432665.27,884.74,2036.88,0
444,2021-01-22 23:31:00,550155.39,4432524.24,852.11,5388.51,0
445,2021-01-23 00:42:00,550197.46,4432686.43,865.09,6601.64,0
446,2021-01-23 01:27:00,550109.97,4432765.08,895.48,1311.33,0
447,2021-01-23 02:12:00,550147.61,4432618.11,869.51,1721.92,0
448,2021-01-23 05:08:00,550123.02,4432486.85,886,1639.15,0
449,2021-01-23 05:22:00,550156.04,4432667.63,891.89,2230.81,0
450,2021-01-23 06:11:00,550024.51,4432793.71,882.88,1205.69,0
451,2021-01-23 07:07:00,550184.11,4432486.66,866.62,2457.54,0
452,2021-01-23 14:36:00,550187.1,4432591.2,874.77,10317.57,0
453,2021-01-23 18:41:00,550129.35,4432599.52,873.26,1527.66,0
454,2021-01-23 19:58:00,550152.83,4432701.27,859.9,2466.15,0
455,2021-01-24 06:20:00,550154.79,4432694.47,860.44,3746.55,0
456,2021-01-24 08:37:00,550130.95,4432588,863.47,4703.8,0
457,2021-01-24 12:31:00,550199.61,4432645.13,850.03,11213.04,0
458,2021-01-24 13:27:00,550233.9,4432638.2,868.15,19392.64,1
459,2021-01-24 13:32:00,550163.71,4432694.03,854.99,15374.43,1
460,2021-01-24 14:29:00,550162.77,4432694.34,877.04,5181.23,0
461,2021-01-24 17:23:00,550184.89,4432686.48,883.48,6720.33,0
462,2021-01-24 23:12:00,550141.38,4432641.67,854.56,5490.71,0
463,2021-01-24 23:28:00,550143.33,4432633.38,853.88,4956.14,0
464,2021-01-24 23:51:00,550122.21,4432560.18,863.76,3636.02,0
465,2021-01-25 00:10:00,550114.41,4432537.72,851.67,4913.94,0
466,2021-01-25 00:58:00,550104.44,4432566.94,852.9,3225.07,0
467,2021-01-25 01:39:00,550117.19,4432612.95,857.39,4672.62,0
468,2021-01-25 02:15:00,550176.88,4432672.97,889.99,8211,0
469,2021-01-25 02:32:00,550191.5,4432719,856.2,1275.36,0
470,2021-01-25 04:14:00,550123.26,4432587.56,865.9,3685.64,0
471,2021-01-25 04:53:00,550107.21,4432529.32,879.56,1576.38,0
472,2021-01-25 06:07:00,550203.68,4432624.45,877.25,6841.83,0
473,2021-01-25 06:08:00,550143.13,4432669.21,882.36,1357.44,0
474,2021-01-25 09:13:00,550131.8,4432600.28,862.72,3202.53,0
475,2021-01-25 12:11:00,550076.54,4432557.89,861.58,1146.81,0
476,2021-01-26 10:59:00,550096.8,4432567.74,872.57,2857.28,0
477,2021-01-26 12:22:00,550130.05,4432679.06,867.49,9846.78,0
478,2021-01-26 12:59:00,550111.82,4432565.2,877.42,10277.22,0
479,2021-01-26 13:05:00,550161.75,4432651.44,872.35,2438.21,0
480,2021-01-26 13:19:00,550157.7,4432723.46,870.14,3787.16,0
481,2021-01-26 13:59:00,550178.2,4432611.92,851.05,29348.47,1
482,2021-01-26 16:02:00,550140.06,4432600.05,850.59,2418.57,0
483,2021-01-26 20:01:00,550089.76,4432554.74,859.92,4327.02,0
484,2021-01-27 03:46:00,550137.04,4432600.01,871.88,10171.79,0
485,2021-01-27 06:26:00,550146.36,4432645.67,883.98,12516.74,0
486,2021-01-27 08:11:00,550155.22,4432708.34,870.36,7812.21,0
487,2021-01-27 10:04:00,550123.07,4432620.43,856.42,14317.59,1
488,2021-01-27 12:16:00,550138.59,4432606.84,869.97,7701.52,0
489,2021-01-27 12:24:00,550139.51,4432670.85,859.62,8021.02,0
490,2021-01-27 12:43:00,550155.92,4432590.39,871.83,8027.61,0
491,2021-01-27 15:09:00,550167.07,4432654.05,863.26,9332.12,0
492,2021-01-27 15:23:00,550178.45,4432694.08,864.16,9026.63,0
493,2021-01-27 17:20:00,550239.61,4432734.28,873.55,11466.6,0
494,2021-01-27 18:52:00,550091.56,4432566.96,867.24,16374.16,1
495,2021-01-28 01:21:00,550174.3,4432718.34,857.22,7870.85,0
496,2021-01-28 01:25:00,550140.42,4432615.94,863.64,6819.91,0
497,2021-01-28 01:44:00,550099.58,4432596.97,894.92,7673.1,0
498,2021-01-28 08:07:00,550141.33,4432707.53,873.49,13417.39,1
499,2021-01-28 08:12:00,550168.42,4432690.25,877.72,17658.28,1
500,2021-01-28 10:40:00,550227.65,4432630.99,898.39,27657.51,1
501,2021-01-28 13:12:00,550127.05,4432535.8,863.48,15648.86,1
502,2021-01-28 13:55:00,550007.1,4432527.05,896.72,8832.71,0
503,2021-01-28 14:39:00,550126.64,4432597.31,857.05,6240.41,0
504,2021-01-28 15:41:00,550161.85,4432721.21,883.72,20066.84,1
505,2021-01-29 01:50:00,550070.2,4432567.22,883.79,7384.25,0
506,2021-01-29 03:14:00,550136.11,4432670.4,885.05,16165.69,1
507,2021-01-29 03:47:00,550095.08,4432590.83,895.96,7278.22,0
508,2021-01-29 03:49:00,550128.11,4432593.38,897.12,8534.35,0
509,2021-01-29 08:01:00,550103.77,4432567.7,859.51,5796.15,0
510,2021-01-29 08:07:00,550105.1,4432573.85,883.15,5753.07,0
511,2021-01-29 23:27:00,550072.06,4432841.81,854.15,11990.52,0
512,2021-01-30 00:16:00,550143.31,4432697.93,856.23,7576.08,0
513,2021-01-30 02:04:00,550206.54,4432569.7,874.38,27109.04,1
514,2021-01-30 11:04:00,550131.08,4432676,888.16,11829.82,0
515,2021-01-30 11:58:00,550096.94,4432533.24,879.14,14341.81,1
516,2021-01-30 13:31:00,550180.01,4432668.93,889.22,12070.92,0
517,2021-01-30 13:37:00,550132.97,4432703.66,891.59,9909.33,0
518,2021-01-30 14:01:00,550153.54,4432663.3,857.65,7592.22,0
519,2021-01-30 14:25:00,550158.89,4432738.78,873.29,5427.97,0
520,2021-01-30 14:35:00,550165.36,4432709.92,852.03,38403.45,1
521,2021-01-30 16:30:00,550157.39,4432720.18,874.06,10845.35,0
522,2021-01-30 17:18:00,550290.18,4432690.24,871.49,10944.99,0
523,2021-01-30 17:49:00,550160.09,4432670.14,852.73,6786.02,0
524,2021-01-30 18:09:00,550133.39,4432724.11,882.15,11329.27,0
525,2021-01-30 18:19:00,550158.04,4432725.23,893.49,16794.89,1
526,2021-01-30 23:37:00,550081.54,4432553,880.58,7509.99,0
527,2021-01-30 23:57:00,550097.7,4432586.81,890.47,6300.68,0
528,2021-01-31 00:02:00,550100.89,4432537.06,859.14,20603.46,1
529,2021-01-31 00:10:00,550104.96,4432563.38,892.28,6987.16,0
530,2021-01-31 02:23:00,550146,4432722.75,866.85,5936.43,0
531,2021-01-31 04:49:00,550150,4432650.17,856.1,5115.3,0
532,2021-01-31 06:36:00,550161.98,4432689.12,858.27,5149.25,0
533,2021-01-31 08:21:00,550130.94,4432676.48,879.21,8322.95,0
534,2021-01-31 22:08:00,550146.48,4432529.29,883.12,6979.31,0
535,2021-01-31 22:56:00,550130.56,4432628.93,874.64,4777.54,0
536,2021-01-31 22:59:00,550155.5,4432748.91,886.65,7052.35,0
537,2021-02-01 01:14:00,550128.57,4432519.65,852.56,14765.62,1
538,2021-02-01 02:18:00,550130.64,4432651.54,889.37,4236.4,0
539,2021-02-01 03:34:00,550168.36,4432702.28,864.94,11832.77,0
540,2021-02-01 06:19:00,550120.47,4432629.72,881.33,4443.8,0
541,2021-02-01 08:57:00,550077.35,4432539.99,872.74,17005.26,1
542,2021-02-01 11:12:00,550137.95,4432681.15,861.9,6017.7,0
543,2021-02-01 23:39:00,550130.15,4432543.22,863.92,4310.92,0
544,2021-02-02 01:25:00,550134.22,4432705.57,852.83,12150.65,0
545,2021-02-02 06:18:00,550133.77,4432656.6,882.87,10859.46,0
546,2021-02-02 11:54:00,550141.15,4432689.79,864.7,7963.19,0
547,2021-02-02 14:29:00,550099.79,4432568.41,893.8,7987.84,0
548,2021-02-02 14:50:00,550140.73,4432647.68,892.49,9242.5,0
549,2021-02-02 18:15:00,550166.08,4432608.96,883.94,9440.04,0
550,2021-02-02 19:16:00,550131.51,4432617.61,894.37,7920.45,0
551,2021-02-02 23:56:00,550098.48,4432798,893.4,16257,1
552,2021-02-03 01:06:00,550144.13,4432598.41,850.23,3269.96,0
553,2021-02-03 01:07:00,550182.08,4432681.21,890.64,6775.44,0
554,2021-02-03 01:30:00,550147.68,4432651.14,856.45,4845.73,0
555,2021-02-03 01:36:00,550146.55,4432644.69,857.43,15884.79,1
556,2021-02-03 04:23:00,550162.2,4432632.2,880.15,4182.4,0
557,2021-02-03 05:59:00,550189.52,4432720.27,874.47,32878.72,1
558,2021-02-03 08:22:00,550127.74,4432597.55,860.84,3038.66,0
559,2021-02-03 21:18:00,550130.81,4432636.93,877.99,3243.8,0
560,2021-02-04 00:59:00,550160.2,4432769.34,876.04,4585.6,0
561,2021-02-04 10:07:00,550106.07,4432573.95,862.3,5190.07,0
562,2021-02-04 16:03:00,550112.22,4432546.88,850.89,5084.32,0
563,2021-02-04 21:47:00,550121.8,4432640.9,878.88,2451.89,0
564,2021-02-04 22:04:00,550110.13,4432550.64,850.55,4109.63,0
565,2021-02-04 22:43:00,550156.65,4432703.34,882.58,4191.63,0
566,2021-02-04 22:46:00,550168.95,4432661.34,859.04,2573.52,0
567,2021-02-05 00:40:00,550163.18,4432704.44,868.01,5168.8,0
568,2021-02-05 02:25:00,550154.48,4432705.28,850.81,32933.61,1
569,2021-02-05 03:00:00,550083.54,4432670.25,893.79,5340.53,0
570,2021-02-05 04:10:00,550183.24,4432661.77,875.92,6003.55,0
571,2021-02-05 04:35:00,550137.2,4432576.38,860.83,9677.88,0
572,2021-02-05 04:49:00,550108.22,4432547.25,863.08,5635.97,0
573,2021-02-05 05:26:00,550114.75,4432613.28,885.89,8861.42,0
574,2021-02-05 07:17:00,550126.77,4432632.3,887.1,7551.57,0
575,2021-02-05 10:49:00,550112.69,4432572.7,859.78,6605.16,0
576,2021-02-05 13:00:00,550083.97,4432551,881.04,11259.25,0
577,2021-02-05 15:03:00,550070.28,4432696.61,888.78,10885.5,0
578,2021-02-05 15:09:00,550146.24,4432564.35,855.14,16739.75,1
579,2021-02-05 17:55:00,550115.79,4432561.22,887.95,28915.68,1
580,2021-02-05 19:04:00,550139.07,4432614.35,858.53,8884.28,0
581,2021-02-06 00:18:00,550116.79,4432621.29,893.78,7669.16,0
582,2021-02-06 03:02:00,550153.05,4432611.41,884.43,10477.64,0
583,2021-02-06 06:52:00,550125,4432586.48,882.29,11171.87,0
584,2021-02-06 10:31:00,550115.65,4432532.39,868.9,21105.08,1
585,2021-02-06 11:13:00,550088.81,4432599.11,876.52,10138.07,0
586,2021-02-06 12:01:00,550099.72,4432535.63,878.79,11558.9,0
587,2021-02-06 12:05:00,550159.06,4432695.12,856.96,8755.22,0
588,2021-02-06 14:39:00,550075.1,4432525.91,864.73,12351.02,0
589,2021-02-06 18:41:00,550078.78,4432552.48,891.39,12909.53,0
590,2021-02-07 07:39:00,550088.09,4432557.9,850.13,5826.44,0
591,2021-02-07 08:26:00,550150.6,4432670.01,877.89,4101.43,0
592,2021-02-07 12:10:00,550085.9,4432534.13,860.82,8630.96,0
593,2021-02-07 12:46:00,550129.57,4432577.02,887.7,3917.27,0
594,2021-02-07 12:52:00,550118.05,4432597.83,891.87,18555.98,1
595,2021-02-07 13:28:00,550167.01,4432658.59,854.17,4776.02,0
596,2021-02-07 13:33:00,550169.17,4432635.47,876.75,5633.3,0
597,2021-02-07 13:34:00,550087.54,4432727.3,896.62,9184.45,0
598,2021-02-07 13:55:00,550158.96,4432699.61,871.76,4465.34,0
599,2021-02-07 14:08:00,550131.76,4432627.89,867.63,7301.77,0
600,2021-02-07 16:21:00,549999.02,4432588.4,889.86,14626.79,1
601,2021-02-07 17:46:00,550095.43,4432525.72,876.72,6283.54,0
602,2021-02-07 18:28:00,550112.78,4432521.88,883.76,9095.96,0
603,2021-02-07 23:46:00,550123.58,4432627.63,894.45,3620.08,0
604,2021-02-08 08:02:00,550100.75,4432536.92,885.93,12634.98,0
605,2021-02-08 12:24:00,550114.47,4432526.67,875.48,5418.6,0
606,2021-02-08 13:35:00,550125.3,4432637.66,865.39,6998.3,0
607,2021-02-08 13:54:00,550134.18,4432614.94,897.77,5375.23,0
608,2021-02-08 13:58:00,550111,4432527.67,870.53,9490.85,0
609,2021-02-08 14:24:00,550157.54,4432728.17,862.62,5879.34,0
610,2021-02-08 14:49:00,550112.51,4432602.83,872.76,9245.61,0
611,2021-02-09 01:07:00,550090.88,4432541.49,883.23,13519.24,1
612,2021-02-09 02:00:00,550052.24,4432571.71,877.84,6826.68,0
613,2021-02-09 05:33:00,550157.34,4432739.26,856.47,19856.2,1
614,2021-02-09 14:32:00,550109.95,4432569.5,888.86,8960.69,0
615,2021-02-09 15:55:00,550070.4,4432547.28,868.6,6380.46,0
616,2021-02-09 16:27:00,550155.1,4432706.72,850.97,11147.77,0
617,2021-02-09 16:34:00,550149.76,4432671.65,869.84,7300.39,0
618,2021-02-09 19:27:00,550134.74,4432683.75,888.71,11208.69,0
619,2021-02-09 23:49:00,550080.76,4432536.57,859.38,10920.03,0
620,2021-02-10 00:12:00,550117.66,4432589.22,887.84,10775.91,0
621,2021-02-10 02:29:00,550133.64,4432660.2,867.84,11038.06,0
622,2021-02-10 05:16:00,550154.62,4432674.95,856.96,19115.13,1
623,2021-02-10 09:58:00,550141.74,4432636.62,860.24,8319.78,0
624,2021-02-10 18:44:00,550102.56,4432536.6,867.34,17136.84,1
625,2021-02-10 23:26:00,550094.58,4432538.98,883.58,18668.96,1
626,2021-02-10 23:28:00,550095.63,4432540.74,849.87,19002.68,1
627,2021-02-11 01:34:00,550074.96,4432579.31,888.29,10374.22,0
628,2021-02-11 03:39:00,550079.84,4432542.8,873.02,28616.01,1
629,2021-02-11 03:59:00,550082.25,4432553.82,894.42,23011.45,1
630,2021-02-11 05:36:00,550072.48,4432515.51,881.08,13088.99,1
631,2021-02-11 08:08:00,550111.66,4432604.18,889.03,8483.01,0
632,2021-02-11 12:14:00,550084.52,4432529.66,866.8,27989.51,1
633,2021-02-11 15:12:00,550104.99,4432513.6,859.19,36730.05,1
634,2021-02-11 16:09:00,550194.22,4432790.63,861.8,16743.76,1
635,2021-02-12 08:00:00,550086.79,4432484.85,874.08,10929.95,0
636,2021-02-12 10:39:00,550128.64,4432643.82,868.85,24613.2,1
637,2021-02-12 11:16:00,550154.6,4432743.6,879.27,10022,0
638,2021-02-12 15:06:00,550128.9,4432681.73,858.5,14505.52,1
639,2021-02-13 00:23:00,550111.45,4432649.02,894,34294.87,1
640,2021-02-13 00:43:00,550217.85,4432791.91,869.83,23289.16,1
641,2021-02-13 01:20:00,550126.01,4432673.19,897.89,15910.08,1
642,2021-02-13 03:01:00,550119.4,4432620.13,860.77,7133.76,0
643,2021-02-13 04:24:00,550110.89,4432578.69,883.03,7977.58,0
644,2021-02-13 05:44:00,550162.08,4432740.14,851.31,11320.48,0
645,2021-02-13 15:04:00,550149.22,4432664.31,852.04,35153.49,1
646,2021-02-13 17:31:00,550152.3,4432566.01,857.46,14193.67,1
647,2021-02-14 01:19:00,550104.95,4432668.47,896.49,9873.47,0
648,2021-02-14 01:35:00,550098.87,4432556.85,859.61,22174.36,1
649,2021-02-14 04:00:00,550141.07,4432709.87,875.22,18023.87,1
650,2021-02-14 04:00:00,550122.41,4432670.48,898.11,8248.74,0
651,2021-02-14 05:40:00,550126.54,4432601.07,856.12,8067.79,0
652,2021-02-14 06:49:00,550125.8,4432609.78,851.03,12066.29,0
653,2021-02-14 08:38:00,550132.62,4432658.22,897.54,15029.37,1
654,2021-02-14 11:34:00,550075.3,4432531.54,866.98,9483.23,0
655,2021-02-14 12:10:00,550144.46,4432680.62,869.39,11572.68,0
656,2021-02-14 13:08:00,550075.41,4432534.86,882.81,11963.65,0
657,2021-02-14 13:33:00,550071.01,4432538.41,871.18,12281.17,0
658,2021-02-14 14:02:00,550043.67,4432518.32,856.55,8071.63,0
659,2021-02-14 14:15:00,550067.9,4432529.01,862.09,11596.31,0
660,2021-02-15 00:08:00,550102.01,4432741.11,851.93,5637.15,0
661,2021-02-15 03:35:00,550140.56,4432681.78,879.35,15227.76,1
662,2021-02-15 06:03:00,550130.32,4432706.47,863.74,8186.17,0
663,2021-02-15 11:44:00,550145.41,4432751.67,887.72,8044.71,0
664,2021-02-15 15:05:00,550035.72,4432725.85,888.77,7649.59,0
665,2021-02-15 16:51:00,550153.19,4432694.53,878.13,26274.43,1
666,2021-02-15 20:25:00,550157.88,4432669.91,890.34,13533.21,1
667,2021-02-16 03:39:00,550091.65,4432631.33,850.88,4963.74,0
668,2021-02-16 10:32:00,550115.16,4432686.36,883.66,17493.51,1
669,2021-02-16 12:03:00,550095.84,4432680.84,885.79,6507.56,0
670,2021-02-16 12:15:00,550144.08,4432701.83,872.61,15349.6,1
671,2021-02-16 12:27:00,550108.34,4432640.25,862.86,9082.45,0
672,2021-02-16 14:16:00,550072.59,4432672.18,871.65,11631.95,0
673,2021-02-17 06:49:00,550085.12,4432675.61,890.46,6364.67,0
674,2021-02-17 09:42:00,550101.91,4432652.87,888.8,5420.65,0
675,2021-02-17 10:08:00,550196.89,4432713.66,882.8,6641.22,0
676,2021-02-17 10:57:00,550094.44,4432732.1,872.61,5342.2,0
677,2021-02-17 12:15:00,550046.16,4432512.36,853.21,6684.59,0
678,2021-02-17 15:10:00,550137.43,4432758.61,874.26,15768.28,1
679,2021-02-17 19:46:00,550116.86,4432758.49,876.76,8584.98,0
680,2021-02-17 20:01:00,550140.47,4432732.2,865.57,8920.13,0
681,2021-02-18 00:20:00,550152.28,4432588.61,858.32,13330.54,1
682,2021-02-18 02:39:00,550151.48,4432727.79,861.51,6929.48,0
683,2021-02-18 03:41:00,550114.25,4432695.18,869.5,8111.22,0
684,2021-02-18 04:45:00,550160.28,4432753.62,878.69,10477.02,0
685,2021-02-18 13:44:00,550136.78,4432758.47,862.02,5403.88,0
686,2021-02-18 13:56:00,550080.72,4432535.53,869.9,7615.39,0
687,2021-02-18 18:43:00,550128.34,4432596.8,892.59,11741.04,0
688,2021-02-18 23:51:00,550132.67,4432769.25,878.59,21645.62,1
689,2021-02-19 01:58:00,550095.94,4432531.46,866.99,9313.08,0
690,2021-02-19 03:23:00,550073.61,4432523.3,853.63,8243.23,0
691,2021-02-19 06:21:00,550131.83,4432631.53,888.53,6282.85,0
692,2021-02-19 06:49:00,550153.5,4432626.81,875.4,8488.26,0
693,2021-02-19 07:34:00,550172.08,4432685.15,860.07,18384.82,1
694,2021-02-19 16:13:00,550053.5,4432744.81,897.65,7788.4,0
695,2021-02-19 18:48:00,550068.71,4432690.26,881.63,9132.38,0
696,2021-02-20 01:28:00,550047.59,4432689.87,879.61,14070.41,1
697,2021-02-20 02:29:00,550019.77,4432520.76,857.98,7084.95,0
698,2021-02-20 04:47:00,550016.95,4432533.58,898.23,8520.58,0
699,2021-02-20 05:01:00,550075.15,4432662.11,890.58,6576.84,0
700,2021-02-20 07:10:00,550041.39,4432545.47,881.45,8250.89,0
701,2021-02-20 10:23:00,550031.24,4432745.9,886.68,7045.69,0
702,2021-02-20 12:55:00,550019.65,4432549.75,863.66,8191.78,0
703,2021-02-20 14:49:00,550044.64,4432728.67,860.73,8668.08,0
704,2021-02-20 17:23:00,550018.29,4432537.12,867.77,12175.15,0
705,2021-02-20 17:52:00,550037.87,4432709.05,892.04,7629.71,0
706,2021-02-20 18:09:00,550071.02,4432633.03,873.68,8413.77,0
707,2021-02-21 02:59:00,550044.81,4432658.77,893.97,5480.16,0
708,2021-02-21 04:56:00,550088.89,4432659.36,870.79,4781.18,0
709,2021-02-21 05:50:00,550169.22,4432631.98,853.73,5692.7,0
710,2021-02-21 11:55:00,550059.65,4432670.93,896.72,13004.33,1
711,2021-02-21 15:00:00,550023.27,4432525.42,871.74,7911.4,0
712,2021-02-21 17:17:00,550038.59,4432531.93,864.8,4893.74,0
713,2021-02-21 18:29:00,550062.94,4432706.38,878.91,6378.42,0
714,2021-02-22 04:52:00,550098.49,4432625.81,887.15,5502.28,0
715,2021-02-22 05:59:00,550069.82,4432689,874.99,3504.83,0
716,2021-02-22 06:28:00,550049.18,4432638.49,886.26,5241.42,0
717,2021-02-22 09:21:00,550038.01,4432771.4,856.54,3690.93,0
718,2021-02-22 12:44:00,550038.27,4432627.02,885.74,4163.16,0
719,2021-02-22 12:46:00,550118.58,4432559.43,898.24,4799.16,0
720,2021-02-22 14:26:00,550082.05,4432612.25,858.9,5164.37,0
721,2021-02-22 22:02:00,550030.28,4432532.32,851.64,7017.56,0
722,2021-02-23 00:03:00,550069.59,4432711.41,860.73,4749.21,0
723,2021-02-23 01:59:00,550009.67,4432532.87,877.14,19875.95,1
724,2021-02-23 06:34:00,550090.69,4432631.8,860.22,4946.12,0
725,2021-02-23 07:33:00,550015.5,4432714.6,870.12,11089,0
726,2021-02-23 07:33:00,550044.57,4432582.01,898.03,5313.67,0
727,2021-02-23 10:30:00,550104.46,4432568.49,874.96,17418.24,1
728,2021-02-23 13:07:00,550175.21,4432662.36,853.72,4747.17,0
729,2021-02-23 19:26:00,550011.47,4432538.62,874.4,5028.16,0
730,2021-02-24 00:46:00,550090.4,4432677.81,852.52,6590.19,0
731,2021-02-24 01:28:00,550018.79,4432553.12,850.18,6879.18,0
732,2021-02-24 03:38:00,550025.54,4432516.41,872.95,6813.67,0
733,2021-02-24 13:42:00,550025.45,4432546.66,868.99,21293.12,1
734,2021-02-24 14:13:00,549992.28,4432536.11,870.98,5643.63,0
735,2021-02-24 15:03:00,550074.12,4432713.63,869.42,10648.28,0
736,2021-02-24 16:00:00,550015.1,4432705.51,892.69,9814.5,0
737,2021-02-25 00:06:00,550013.62,4432528.69,873.91,20935.06,1
738,2021-02-25 03:39:00,550065.61,4432763.37,853.88,15605.04,1
739,2021-02-25 11:19:00,550052.13,4432728.59,866.94,11392.08,0
740,2021-02-25 16:06:00,550050.01,4432710.14,874.39,18818.76,1
741,2021-02-25 18:06:00,549960.38,4432587.19,883.13,14036.15,1
742,2021-02-25 20:28:00,550088.99,4432740.59,854.69,5912.74,0
743,2021-02-26 04:55:00,550073.99,4432742.19,859.86,21613.35,1
744,2021-02-26 13:02:00,550099.28,4432654.98,867.38,9376.51,0
745,2021-02-26 13:10:00,550007.77,4432546.46,894.76,9519.48,0
746,2021-02-26 14:13:00,550004.68,4432527.22,878.18,9039,0
747,2021-02-26 22:41:00,549965.63,4432475.29,854.16,14413.49,1
748,2021-02-26 23:33:00,550016.36,4432533.41,870.88,16564.1,1
749,2021-02-27 00:25:00,550022.26,4432528.69,884.28,14656.3,1
750,2021-02-27 00:37:00,550044.11,4432512.59,850.03,11534.23,0
751,2021-02-27 00:53:00,550037.77,4432724.39,898.43,5011.64,0
752,2021-02-27 03:40:00,550051.13,4432560.05,880.49,4769.24,0
753,2021-02-27 04:00:00,550023.01,4432522.77,880.65,6071.02,0
754,2021-02-27 10:59:00,550020.6,4432517.68,868.34,4984.47,0
755,2021-02-27 11:24:00,550080.93,4432662.78,881.17,12396.18,0
756,2021-02-27 15:15:00,550015.6,4432512.68,851,13034.71,1
