,t,x,y,z,e,label
378,2021-01-21 07:58:00,550123.18,4432829.11,820.69,2587.19,0
379,2021-01-21 08:18:00,550142.57,4432502.03,848.26,4581.63,0
380,2021-01-21 08:33:00,550195.43,4432683.07,815.63,2373.35,0
381,2021-01-21 12:58:00,550184.71,4432571,820.68,3133.8,0
382,2021-01-21 14:45:00,550235.33,4432541.01,821.63,2467.53,0
383,2021-01-21 14:55:00,550132.15,4432506.39,825.85,6658.57,0
384,2021-01-22 07:34:00,550271.64,4432565.96,808.78,10536.52,1
385,2021-01-22 09:25:00,550145.58,4432489.08,814.52,6430.21,0
386,2021-01-22 12:38:00,550168.5,4432602.16,813.3,4100.05,0
387,2021-01-22 13:39:00,550141.77,4432516.04,811.57,3556.88,0
388,2021-01-22 14:26:00,550153.71,4432498.03,834.36,7278.63,0
389,2021-01-22 14:40:00,550176.63,4432675.07,842.54,13119.62,1
390,2021-01-22 16:34:00,550145.8,4432493.32,825.54,2510.28,0
391,2021-01-22 23:57:00,550234.26,4432718.6,826.02,13883.58,1
392,2021-01-23 00:16:00,550153.17,4432525.95,825.87,2937.32,0
393,2021-01-23 02:48:00,550166.38,4432654.07,816.39,8975.08,0
394,2021-01-23 05:43:00,550185.39,4432489.12,807.73,6338.3,0
395,2021-01-23 08:14:00,550204.17,4432736.21,826.44,1644.76,0
396,2021-01-23 08:42:00,550145.74,4432514.27,832.1,1713.44,0
397,2021-01-23 10:00:00,550153.95,4432625.51,833.01,2355.64,0
398,2021-01-23 17:47:00,550169.24,4432709.36,845.96,25679.58,1
399,2021-01-24 01:32:00,550112.87,4432558.54,849.59,5404.78,0
400,2021-01-24 03:57:00,550068.8,4432525.79,840.31,6348.53,0
401,2021-01-24 07:32:00,550285.71,4432622.18,838.13,7868.13,0
402,2021-01-24 10:41:00,550099.77,4432549.41,812.05,3240.23,0
403,2021-01-24 10:48:00,550129.77,4432544.6,823.54,21893.48,1
404,2021-01-24 12:08:00,550139.07,4432734.69,848.01,4256.98,0
405,2021-01-24 12:21:00,550188.38,4432672.8,836.76,6339.26,0
406,2021-01-24 23:09:00,550223.07,4432706.25,843.96,6048.85,0
407,2021-01-24 23:37:00,550117.99,4432589.92,842.69,8628.73,0
408,2021-01-25 02:52:00,550096.49,4432579.52,834.28,5269.37,0
409,2021-01-25 04:22:00,550096.45,4432577.48,836.71,4502.69,0
410,2021-01-25 04:39:00,550134.57,4432626.48,845.79,3659.29,0
411,2021-01-25 04:48:00,550122.72,4432557.97,827.42,1359.38,0
412,2021-01-25 05:36:00,550115.52,4432546.37,823.54,3579.07,0
413,2021-01-25 05:40:00,550126.43,4432623.21,822.7,1170.6,0
414,2021-01-25 06:22:00,550164.08,4432745.7,820.04,1332.77,0
415,2021-01-25 07:04:00,550097.71,4432549.59,825.48,3186.11,0
416,2021-01-25 07:52:00,550157.24,4432612.55,837.06,1142.67,0
417,2021-01-25 15:37:00,550120.8,4432549.41,835.27,2762.35,0
418,2021-01-25 21:52:00,550157.68,4432627.24,838.99,1253.3,0
419,2021-01-26 10:39:00,550129.73,4432631.43,843.29,4394.35,0
420,2021-01-26 11:26:00,550148.02,4432531.76,817.29,11818.05,1
421,2021-01-26 12:48:00,550160.16,4432603.9,838,10204.93,1
422,2021-01-26 13:48:00,550256.12,4432749.76,829.13,2976.36,0
423,2021-01-26 13:52:00,550151.67,4432648.17,841.41,15015.77,1
424,2021-01-26 16:50:00,550161.88,4432652.71,845.46,20556.05,1
425,2021-01-26 17:01:00,550083.7,4432542.26,824.49,9596.98,0
426,2021-01-26 17:24:00,550145.97,4432556.13,846.51,6713.01,0
427,2021-01-26 23:19:00,550223.57,4432683.08,833.29,8202.26,0
428,2021-01-27 00:06:00,550081.35,4432717.26,843.71,8481.41,0
429,2021-01-27 02:48:00,550468.07,4432577.9,811.61,30230.7,1
430,2021-01-27 06:16:00,550188.5,4432726.79,813.72,10038.05,0
431,2021-01-27 13:47:00,550397.46,4432690.16,809.63,27353.21,1
432,2021-01-27 17:28:00,550152.1,4432722.01,827.07,8968.43,0
433,2021-01-27 18:35:00,550101.29,4432516.44,840.71,17424,1
434,2021-01-27 23:17:00,550304.97,4432689.23,807.44,6833.42,0
435,2021-01-28 00:50:00,550083.92,4432535.86,849.59,8347.21,0
436,2021-01-28 01:50:00,550170.45,4432661.28,839.47,15997.62,1
437,2021-01-28 01:53:00,550148.56,4432742.92,820.56,21070.78,1
438,2021-01-28 02:04:00,550170.02,4432711.51,819.72,6571.31,0
439,2021-01-28 02:26:00,550231,4432549.09,815.61,17093.39,1
440,2021-01-28 03:40:00,550152.72,4432709.62,810.41,7317.03,0
441,2021-01-28 03:46:00,550171.6,4432697.44,831.16,11206.94,1
442,2021-01-28 04:24:00,550149.52,4432677.33,840.59,14599.27,1
443,2021-01-28 04:24:00,550146.8,4432680.69,842.55,17547.44,1
444,2021-01-28 23:58:00,550515.05,4432595.47,820.82,57699.57,1
445,2021-01-29 00:00:00,550133.37,4432711.65,807.34,9998.15,0
446,2021-01-29 06:24:00,550118.8,4432671.22,816.68,6812.62,0
447,2021-01-29 08:18:00,550190.53,4432837.11,841.84,6239.48,0
448,2021-01-29 10:37:00,550204.54,4432728.73,833.22,7041.06,0
449,2021-01-29 13:03:00,550171.33,4432717.48,835.49,10787.88,1
450,2021-01-29 13:05:00,550137.52,4432696.7,809.85,10964.63,1
451,2021-01-29 19:03:00,550173.33,4432700.18,837.43,21551.44,1
452,2021-01-30 04:15:00,550114.3,4432564.79,849.48,4901.05,0
453,2021-01-30 05:43:00,550097.12,4432556.61,839.18,19117.69,1
454,2021-01-30 17:00:00,550194.27,4432623.38,830.22,13845.4,1
455,2021-01-31 01:49:00,550348.61,4432683.8,822.94,34813.9,1
456,2021-01-31 02:03:00,550181.14,4432653.45,840.8,9359.94,0
457,2021-01-31 02:15:00,550179.05,4432673.53,849.28,10035.82,0
458,2021-01-31 02:20:00,550227.74,4432721.61,812.23,9405.52,0
459,2021-01-31 02:46:00,550216.46,4432678.37,820.77,8456.9,0
460,2021-01-31 05:11:00,550203.77,4432616.4,819.13,5389.91,0
461,2021-01-31 11:52:00,550259.36,4432711.35,813.84,6054.32,0
462,2021-01-31 23:54:00,550151.99,4432716.92,822.94,13054.3,1
463,2021-02-01 00:06:00,550150.57,4432717.37,833.81,7872.67,0
464,2021-02-01 01:37:00,550083.78,4432574.5,839.61,3874,0
465,2021-02-01 02:12:00,550164.02,4432750.69,810.8,8947.08,0
466,2021-02-01 03:40:00,550102.19,4432690.15,814.52,12058.91,1
467,2021-02-01 05:51:00,550164.81,4432713.07,835.55,10928.77,1
468,2021-02-01 06:47:00,550153.08,4432672.86,844.77,4800.86,0
469,2021-02-01 07:05:00,550228.76,4432750.36,829.02,19268.98,1
470,2021-02-01 09:24:00,550208.36,4432635.1,848.79,7536.06,0
471,2021-02-01 10:08:00,550140.29,4432532.49,822.1,11632.84,1
472,2021-02-01 10:11:00,550094.69,4432562.45,835.43,9818.56,0
473,2021-02-01 10:14:00,550080.78,4432562.66,844.62,5665.45,0
474,2021-02-02 01:14:00,550219.32,4432669.12,840.65,12757.18,1
475,2021-02-02 03:45:00,550159.1,4432705.27,827.59,33546.6,1
476,2021-02-02 05:41:00,550106.19,4432533.86,835.46,11190.55,1
477,2021-02-02 13:34:00,550127.91,4432534.05,828.49,12035.25,1
478,2021-02-02 14:45:00,550166.6,4432679.41,844.32,17816.61,1
479,2021-02-02 15:06:00,550150.53,4432624.46,833.92,7705.59,0
480,2021-02-02 15:12:00,550263.01,4432689.47,811.68,7880.67,0
481,2021-02-02 17:59:00,550262.11,4432689.39,815.48,25454.74,1
482,2021-02-02 18:23:00,550128.72,4432627.47,833.01,9761.57,0
483,2021-02-02 19:14:00,550199.68,4432717.67,810.76,15961.09,1
484,2021-02-02 22:08:00,550123.1,4432522.95,825.08,6557.03,0
485,2021-02-03 00:33:00,550117.52,4432586.46,809.66,4285.52,0
486,2021-02-03 01:07:00,550195.49,4432543.17,819.63,8848.05,0
487,2021-02-03 01:55:00,550068.15,4432744.27,835.67,6438.57,0
488,2021-02-03 06:55:00,550168.8,4432648.36,819.23,6149.18,0
489,2021-02-03 22:24:00,550162.09,4432692.73,813.4,4921.21,0
490,2021-02-04 00:59:00,550233.99,4432642.77,815.16,4468.71,0
491,2021-02-04 10:18:00,550156.46,4432550.86,840.94,2908.61,0
492,2021-02-04 10:26:00,550140.27,4432561.44,837.24,3025.03,0
493,2021-02-04 10:27:00,550092.15,4432516.38,833.86,21285.6,1
494,2021-02-04 16:58:00,550170.9,4432746.67,830.98,5556.67,0
495,2021-02-04 17:53:00,550150.48,4432699.8,837.93,3079.42,0
496,2021-02-04 23:16:00,550164.77,4432692.09,839.28,4196.85,0
497,2021-02-05 00:29:00,550125.33,4432564.56,826.74,6359.4,0
498,2021-02-05 05:32:00,550087.75,4432561.4,829.76,17786.46,1
499,2021-02-05 06:31:00,550246.85,4432717.03,845.42,5969.29,0
500,2021-02-05 10:12:00,550166.48,4432742.96,841.53,5807.29,0
501,2021-02-05 15:11:00,550150.66,4432723.23,829.53,7937.75,0
502,2021-02-05 15:57:00,550113.76,4432523.21,807.33,15459.07,1
503,2021-02-05 18:35:00,550328.29,4432470.69,843.11,16593.57,1
504,2021-02-06 08:37:00,550116.87,4432560.05,815.16,12930,1
505,2021-02-06 11:12:00,550453.9,4432594.88,833.74,9099.46,0
506,2021-02-06 11:19:00,550181.91,4432648.67,827.84,15109.98,1
507,2021-02-06 13:57:00,550134.01,4432541.17,823.18,8218.64,0
508,2021-02-06 14:57:00,550147.24,4432678.82,835,7188.68,0
509,2021-02-07 07:11:00,550115.42,4432592.46,812.03,8472.46,0
510,2021-02-07 09:37:00,550428.29,4432668.09,808.44,11646.73,1
511,2021-02-07 13:34:00,550143.06,4432752.92,834.04,3525.03,0
512,2021-02-07 16:32:00,550091.29,4432557.71,833.05,7087.72,0
513,2021-02-08 05:53:00,550124.38,4432514.21,820.25,22866.66,1
514,2021-02-08 07:33:00,550195.4,4432730.21,808.27,34332.78,1
515,2021-02-08 11:26:00,550079.22,4432517.08,815.41,9656.73,0
516,2021-02-08 14:43:00,550189.11,4432729,831,19021.46,1
517,2021-02-08 16:59:00,550354.42,4432705.7,823.07,5852.84,0
518,2021-02-08 17:36:00,550178.82,4432715.6,833.83,8347.61,0
519,2021-02-08 18:50:00,550159.85,4432656.71,848.01,14780.85,1
520,2021-02-08 21:17:00,550122.16,4432551.49,814.33,9452.77,0
521,2021-02-09 01:21:00,550096.32,4432524.76,814.78,10452.75,1
522,2021-02-09 02:12:00,550071.42,4432571.82,812.43,13538.39,1
523,2021-02-09 07:41:00,550145.64,4432538.6,832.22,9495.03,0
524,2021-02-09 10:47:00,550055,4432511.47,845.25,7942.47,0
525,2021-02-09 14:53:00,550200.82,4432610.8,808.68,13461.87,1
526,2021-02-09 17:11:00,550149.38,4432736.98,826.11,7098,0
527,2021-02-09 21:56:00,550133.24,4432626.77,830.8,9712.49,0
528,2021-02-09 22:56:00,550108.99,4432526.97,837.73,7860.99,0
529,2021-02-10 04:02:00,550101.5,4432529.51,829.93,8547.91,0
530,2021-02-10 04:12:00,550149.43,4432633.88,827.79,14376.6,1
531,2021-02-10 06:39:00,550130.1,4432746.25,844.93,18863.45,1
532,2021-02-10 08:08:00,550163.35,4432738.92,816.39,8883.13,0
533,2021-02-10 08:28:00,550189.2,4432686.86,811.61,8549.66,0
534,2021-02-10 10:10:00,550040.59,4432545.78,841.6,27179.85,1
535,2021-02-10 13:26:00,550217.85,4432703.96,816.81,17401.97,1
536,2021-02-10 13:33:00,550096.15,4432520.78,826.14,9877.17,0
537,2021-02-10 14:14:00,550121.1,4432721.52,819.5,14611.97,1
538,2021-02-10 15:03:00,550141.44,4432722.29,812.85,11645.47,1
539,2021-02-10 17:26:00,550046.73,4432546.02,842.34,9656.98,0
540,2021-02-10 18:23:00,550376.66,4432421.14,847.15,33851.86,1
541,2021-02-10 18:54:00,550067.23,4432520.28,812.26,18403.29,1
542,2021-02-10 19:28:00,550159.33,4432750.28,843.41,13812.41,1
543,2021-02-11 09:04:00,550140.71,4432745.88,844.71,12125.08,1
544,2021-02-11 12:38:00,550156.5,4432721.86,819.71,9278.81,0
545,2021-02-11 14:02:00,550192.73,4432706.07,819.83,15750.01,1
546,2021-02-11 16:41:00,550161.58,4432698.75,848.15,22933.26,1
547,2021-02-11 17:19:00,550192.92,4432742.53,849.71,9986.56,0
548,2021-02-12 03:14:00,550137.1,4432623.54,843.69,20561.51,1
549,2021-02-12 05:49:00,550178.12,4432693.49,825.6,11527.97,1
550,2021-02-12 06:05:00,550086.38,4432514.81,807.83,17777.19,1
551,2021-02-12 09:18:00,550184.67,4432641.63,813.5,17300.97,1
552,2021-02-12 15:09:00,550127.64,4432643.09,844.74,15879.45,1
553,2021-02-12 15:26:00,550175.39,4432731.85,843.98,15905.39,1
554,2021-02-12 23:16:00,550129.11,4432634.7,839.03,9666.74,0
555,2021-02-13 00:29:00,550176.84,4432747.29,840.17,15037.37,1
556,2021-02-13 00:52:00,550067.28,4432747.89,828.96,9889.71,0
557,2021-02-13 01:51:00,550165.48,4432730.99,816.24,7217.2,0
558,2021-02-13 03:28:00,550191.54,4432684.19,832.87,11460.66,1
559,2021-02-13 04:28:00,550154.2,4432743.58,820.22,11499.01,1
560,2021-02-13 04:35:00,550174.04,4432661.59,844.07,21199.48,1
561,2021-02-13 05:49:00,550119.18,4432532.51,837.73,11909.64,1
562,2021-02-13 07:48:00,550479.1,4432540.72,849.42,13438.72,1
563,2021-02-13 15:36:00,550162.3,4432749.54,813.39,18340.43,1
564,2021-02-13 16:18:00,550130.53,4432711.64,823.48,11881.42,1
565,2021-02-13 16:56:00,550143.91,4432745.07,834.74,14607.96,1
566,2021-02-13 22:20:00,550141.45,4432730,812.56,8469.48,0
567,2021-02-13 22:52:00,550184.57,4432775.35,808.88,8117.87,0
568,2021-02-14 04:07:00,550143.94,4432608.2,836.52,11040.63,1
569,2021-02-14 09:56:00,550120.5,4432812.01,810.11,8193.45,0
570,2021-02-14 14:55:00,550078.42,4432507.24,826.84,13542.36,1
571,2021-02-14 19:52:00,550164.61,4432690.79,833.85,9036.37,0
572,2021-02-15 03:32:00,550106.49,4432735.54,843.3,11345.08,1
573,2021-02-15 03:47:00,550151.06,4432708.72,845.08,9272.84,0
574,2021-02-15 03:48:00,550129.98,4432743.44,836.71,11427.69,1
575,2021-02-15 06:07:00,550111.15,4432753.67,808.44,7114.85,0
576,2021-02-15 10:34:00,550104.81,4432747.91,830.47,5636.17,0
577,2021-02-15 18:12:00,550142.78,4432698.59,840.41,7044.57,0
578,2021-02-16 03:22:00,550131.26,4432705.87,813.88,16993.22,1
579,2021-02-16 06:13:00,550114.76,4432750.73,807.83,5594.7,0
580,2021-02-17 03:51:00,550105.18,4432741.4,819.68,15958.88,1
581,2021-02-17 11:34:00,550108.31,4432514.89,821.98,7507.04,0
582,2021-02-17 12:44:00,550126.94,4432739.96,812.12,5860.62,0
583,2021-02-17 12:52:00,550142.03,4432742.78,816.05,6246.05,0
584,2021-02-17 16:23:00,550136.98,4432749.87,835.97,13907.29,1
585,2021-02-17 17:13:00,550093.52,4432769.25,813.06,7749.08,0
586,2021-02-17 18:52:00,550166.84,4432676.7,845.98,14055.18,1
587,2021-02-18 04:05:00,550160.14,4432757.66,817.54,5514.72,0
588,2021-02-18 04:28:00,550159.16,4432751.71,825.04,9424.82,0
589,2021-02-18 08:10:00,550106.21,4432518.88,831.37,13049.49,1
590,2021-02-18 12:44:00,550141.88,4432644.2,841.68,5655.65,0
591,2021-02-18 14:00:00,550128.34,4432742.01,828.02,7876.44,0
592,2021-02-18 15:12:00,550215.47,4432642.61,813.07,24176.63,1
593,2021-02-18 18:09:00,550128.96,4432761.26,808.01,6215.53,0
594,2021-02-19 00:35:00,550120.57,4432519.19,848.9,30033.9,1
595,2021-02-19 02:10:00,550087.24,4432526.63,809.95,7410.17,0
596,2021-02-19 13:10:00,550140.47,4432658.32,819.16,6295.2,0
597,2021-02-19 15:25:00,550079.42,4432604.94,836.68,7151.59,0
598,2021-02-19 22:57:00,550102.05,4432725.37,848.17,6067.38,0
599,2021-02-20 02:03:00,550167.38,4432743.18,842.44,18907.97,1
600,2021-02-20 10:44:00,550070.95,4432570.15,823.32,10096.69,1
601,2021-02-20 13:48:00,550048.09,4432755.09,819.77,9165.14,0
602,2021-02-20 15:37:00,550101.78,4432617.73,848.43,10223.5,1
603,2021-02-20 19:30:00,550115.33,4432679.02,816.04,10273.27,1
604,2021-02-20 22:05:00,550105.47,4432716.64,832.28,17710.47,1
605,2021-02-20 22:06:00,550045.93,4432536.84,833.16,8360.36,0
606,2021-02-21 04:36:00,550074.64,4432596.18,842.92,6044.86,0
607,2021-02-21 09:54:00,550078.17,4432591.89,845.41,5636.36,0
608,2021-02-21 09:57:00,550355.44,4432596.69,822.78,9810.18,0
609,2021-02-21 10:05:00,550126.8,4432697.14,834.27,5374.15,0
610,2021-02-21 11:00:00,550127.93,4432723.97,831.99,7283.59,0
611,2021-02-21 14:35:00,550083.56,4432751.96,830.03,4922.63,0
612,2021-02-21 15:05:00,550053.34,4432545.62,849.81,11618.19,1
613,2021-02-21 17:55:00,550044.31,4432519.77,840.68,6055.76,0
614,2021-02-22 00:59:00,550102.74,4432690.41,843.34,7661.21,0
615,2021-02-22 01:49:00,550166.87,4432633.17,834.89,5357.64,0
616,2021-02-22 03:04:00,550077.02,4432764.06,848.22,4738.14,0
617,2021-02-22 13:49:00,550080.15,4432555.25,847.21,8207.58,0
618,2021-02-22 18:21:00,550062.74,4432748.19,827.33,5048.14,0
619,2021-02-22 20:11:00,550094.15,4432655.63,826.94,3861.22,0
620,2021-02-22 23:14:00,550065.39,4432534.11,846.16,3583.12,0
621,2021-02-23 02:28:00,550112.03,4432695.12,833.31,6217.75,0
622,2021-02-23 02:33:00,550089.38,4432685.56,837.01,9368,0
623,2021-02-23 03:15:00,550033.78,4432778.01,813.28,7905.97,0
624,2021-02-23 09:28:00,550115.78,4432674.62,835.5,7397.91,0
625,2021-02-23 10:22:00,550150.02,4432566.94,826.53,5184.63,0
626,2021-02-23 14:55:00,550149.99,4432577.17,818.76,6007.49,0
627,2021-02-23 15:04:00,550062.44,4432753.66,809.35,5386.08,0
628,2021-02-23 16:54:00,550050.73,4432757.41,820.96,7442.56,0
629,2021-02-23 17:03:00,550083.94,4432674.22,829.43,20342.68,1
630,2021-02-23 20:12:00,550036.51,4432505.07,813.42,5040.82,0
631,2021-02-24 00:54:00,550012.21,4432504.57,810.82,11894.2,1
632,2021-02-24 00:56:00,550101.04,4432615.53,823.07,6850.79,0
633,2021-02-24 01:32:00,550027.53,4432520.91,842.54,33196.23,1
634,2021-02-24 01:59:00,550072.22,4432741.83,821.11,7522.93,0
635,2021-02-24 05:34:00,550115.21,4432625.81,848.07,7296.93,0
636,2021-02-24 09:00:00,550043.3,4432767.72,847.75,6328.54,0
637,2021-02-24 17:51:00,550054.65,4432524.34,817.42,19368.62,1
638,2021-02-24 18:32:00,550205.11,4432727.79,812.35,7683.87,0
639,2021-02-24 23:22:00,550092.7,4432702.76,827.34,6872.64,0
640,2021-02-25 01:20:00,550035,4432515.41,825.13,5616.65,0
641,2021-02-25 01:49:00,550043.68,4432526.31,829.91,20333.45,1
642,2021-02-25 05:45:00,550086.2,4432719.92,813.22,6550.1,0
643,2021-02-25 06:17:00,550056.89,4432512.33,809.72,5203.03,0
644,2021-02-25 06:47:00,550328.36,4432736.27,849.44,14843.57,1
645,2021-02-25 12:39:00,550090.27,4432737.72,815.07,14688.28,1
646,2021-02-25 14:52:00,550086.7,4432739.99,809.47,6048.4,0
647,2021-02-25 16:22:00,550044.74,4432728.6,840.74,5893.61,0
648,2021-02-25 17:32:00,550015.8,4432514.32,839.53,11929.8,1
649,2021-02-26 02:48:00,550043.23,4432550.36,822.34,10045.53,0
650,2021-02-26 03:58:00,550024,4432511.58,812.04,8167.05,0
651,2021-02-26 06:24:00,550023.88,4432542.87,832.9,13199.79,1
652,2021-02-26 06:46:00,550088.48,4432770.22,838.79,7244.71,0
653,2021-02-26 12:40:00,550099.88,4432750.27,815.89,7488.26,0
654,2021-02-26 14:09:00,550051.27,4432521.25,812.98,7913.02,0
655,2021-02-26 14:57:00,550069.51,4432522.2,829.4,9042.45,0
656,2021-02-26 19:27:00,550040.71,4432520.36,824.67,8678.31,0
657,2021-02-26 21:32:00,550069.56,4432743.26,821.91,7997.52,0
658,2021-02-27 05:55:00,550037.74,4432525.76,837.35,4792.7,0
659,2021-02-27 06:49:00,550067.07,4432746.75,816.6,4635.09,0
660,2021-02-27 10:25:00,550058.09,4432556.58,845.03,14045.5,1
661,2021-02-27 17:02:00,550065.71,4432757.54,809.15,14972.75,1
662,2021-02-28 00:26:00,550205.68,4432559.62,812.37,5287.31,0
663,2021-02-28 01:06:00,549986.19,4432554.15,809.26,4771.67,0
664,2021-02-28 01:55:00,550013.9,4432576,841.01,6993,0
665,2021-02-28 02:57:00,550084.78,4432733.15,834.8,4238.1,0
666,2021-02-28 08:01:00,549993.72,4432552.24,809.8,6868.28,0
667,2021-02-28 08:13:00,550001.69,4432606.08,836.77,5043.11,0
668,2021-03-01 00:08:00,550038.56,4432746.38,826.06,4806.91,0
669,2021-03-01 00:19:00,549996.53,4432558.64,823.5,13536.45,1
670,2021-03-01 04:30:00,550284.12,4432445.59,848.44,11321.22,1
671,2021-03-01 13:54:00,550035.3,4432563.02,816.52,16956.36,1
672,2021-03-02 03:38:00,550062.68,4432719.98,835.92,6150.55,0
673,2021-03-02 08:20:00,550022.1,4432566.73,816.86,7406.04,0
674,2021-03-02 16:35:00,550075.77,4432760.82,811.36,12940.76,1
675,2021-03-02 23:51:00,550029.41,4432760.92,833.13,16311.9,1
676,2021-03-03 01:48:00,550044.48,4432740.58,837.84,6755.17,0
677,2021-03-03 03:39:00,550059.6,4432762.36,837.95,22724.46,1
678,2021-03-03 04:41:00,549961.95,4432567.62,838.81,12203.56,1
679,2021-03-03 05:39:00,550146.05,4432638.82,830.75,5321.44,0
680,2021-03-03 05:58:00,550414.42,4432681.65,808.52,3555.6,0
681,2021-03-03 17:16:00,550053.45,4432754.79,837.6,10109.45,1
682,2021-03-04 12:48:00,550061.16,4432575.35,813.17,16888.47,1
683,2021-03-04 17:03:00,550050.1,4432760.01,807.8,6556.24,0
684,2021-03-04 17:55:00,550160.68,4432680.94,816.11,6625.52,0
685,2021-03-04 18:27:00,550138.73,4432633.66,841.08,5766.66,0
686,2021-03-04 20:10:00,550040.9,4432770.49,840.88,5456.27,0
687,2021-03-05 04:17:00,549978.79,4432522.95,833.04,6302.39,0
688,2021-03-05 12:39:00,550161.98,4432631.81,836.51,4304.32,0
689,2021-03-05 12:56:00,550079.52,4432668.09,817.01,4986.31,0
690,2021-03-05 16:03:00,549938.78,4432543.39,848.24,9051.09,0
691,2021-03-06 02:37:00,550059.76,4432735.97,813.7,12080.28,1
692,2021-03-06 05:20:00,550155.39,4432778.35,820.18,7605.43,0
693,2021-03-06 05:55:00,550035,4432756.35,816.06,7337.63,0
694,2021-03-06 10:02:00,550081.15,4432723.63,827.32,7951.67,0
695,2021-03-06 14:37:00,550049.09,4432548.49,811.04,4479.22,0
696,2021-03-06 14:37:00,549986.6,4432543.79,807.22,9002.19,0
697,2021-03-06 23:23:00,550020.46,4432760.68,842.46,14047.56,1
698,2021-03-07 11:32:00,550446.45,4432592.23,811.72,7631.61,0
699,2021-03-07 12:09:00,550050.69,4432767.37,816.11,9445.56,0
700,2021-03-07 12:34:00,550001.91,4432492.82,839.67,11002.68,1
701,2021-03-07 14:41:00,550034.21,4432771.94,807.9,8892.81,0
702,2021-03-07 16:30:00,550033.47,4432753.84,817.55,5794.66,0
703,2021-03-07 18:01:00,550143.41,4432374.6,824.99,16785.92,1
704,2021-03-07 21:42:00,550027.67,4432721.94,836.62,4670.36,0
705,2021-03-07 22:47:00,549961.71,4432561.58,848.61,6252.69,0
706,2021-03-07 22:54:00,549970.56,4432591.99,848.63,14034.06,1
707,2021-03-08 02:44:00,550071.28,4432752.33,829.56,21117.43,1
708,2021-03-08 05:05:00,550039.37,4432722,823.96,5726.7,0
709,2021-03-08 12:06:00,550022.03,4432609.81,843.94,4811.5,0
710,2021-03-08 12:53:00,549886.49,4432554.64,848.71,6403.97,0
711,2021-03-08 14:46:00,550045.67,4432766.67,811.64,11917.71,1
712,2021-03-08 15:21:00,550043.98,4432640.96,837.53,7286,0
713,2021-03-08 18:02:00,549917.99,4432588.71,839.36,5676.47,0
714,2021-03-08 18:15:00,550254.39,4432552.02,814.45,8208.87,0
715,2021-03-08 23:25:00,549956.41,4432515.66,809.07,9381.79,0
716,2021-03-09 01:00:00,549957.67,4432529.46,812.82,4361.49,0
717,2021-03-09 06:33:00,550090.58,4432671.59,823.51,12393.93,1
718,2021-03-09 09:02:00,549964.46,4432558.11,808.54,3935.72,0
719,2021-03-09 17:04:00,550010.43,4432622.19,841.39,4189.1,0
720,2021-03-10 04:12:00,549997.99,4432532.67,815.17,6204.95,0
721,2021-03-10 07:27:00,550039.37,4432716.61,827.82,5822.1,0
722,2021-03-10 10:49:00,550055.13,4432729.88,841.25,8340.12,0
723,2021-03-10 12:47:00,550186.13,4432713.31,824.73,4612.05,0
724,2021-03-10 13:35:00,550046.78,4432769.42,816.88,4437.25,0
725,2021-03-10 14:22:00,550328.79,4432625.69,820.79,4779.11,0
726,2021-03-10 16:47:00,550025.28,4432659.6,836.18,3072.35,0
727,2021-03-11 11:49:00,550018,4432747.89,832.67,10197.5,1
728,2021-03-11 15:01:00,550032.33,4432546.97,842.6,4323.63,0
729,2021-03-11 15:56:00,550103.8,4432376.83,825.93,4117.85,0
730,2021-03-12 08:43:00,550042.83,4432717.42,828.85,5848.66,0
731,2021-03-12 12:12:00,550025.51,4432758.92,819.31,12515.1,1
732,2021-03-12 15:43:00,549929.21,4432514.37,847.95,7777.27,0
733,2021-03-12 17:53:00,549980.95,4432532.74,821.21,9018.1,0
734,2021-03-12 18:43:00,550062.33,4432610.87,838.38,5969.35,0
735,2021-03-13 01:34:00,550071.24,4432722,839.75,9444.53,0
736,2021-03-13 02:18:00,550037.52,4432777.81,818.29,9470.28,0
737,2021-03-13 02:46:00,550043.87,4432768.8,814.9,9068.45,0
738,2021-03-13 05:54:00,550054.6,4432774.36,820.96,5914.13,0
739,2021-03-13 06:31:00,550035.87,4432765.96,837.34,10303.33,1
740,2021-03-13 07:21:00,550193.06,4432533.36,808.56,6918.21,0
741,2021-03-13 08:31:00,550025.51,4432765.21,811.07,7029.97,0
742,2021-03-13 11:00:00,550069.24,4432764.13,845.25,17052.52,1
743,2021-03-13 11:23:00,549951.17,4432425.86,832.28,12289.68,1
744,2021-03-13 14:24:00,550030.71,4432766.12,827.01,8922.87,0
745,2021-03-13 16:03:00,549970.63,4432536.26,815.56,23904.82,1
746,2021-03-13 17:34:00,550061.28,4432493.72,811.72,7657.17,0
747,2021-03-13 19:24:00,550083.25,4432735.41,810.46,10295.88,1
748,2021-03-14 00:30:00,550095.59,4432645.31,831.11,5132.68,0
749,2021-03-14 04:33:00,550065.94,4432696.34,818.83,6925.53,0
750,2021-03-14 06:52:00,550507.25,4432595.27,832.96,13005.04,1
751,2021-03-14 10:15:00,549966.09,4432533.76,809.25,17770.03,1
752,2021-03-14 10:26:00,550432.13,4432486.76,828.97,11010.74,1
753,2021-03-14 10:33:00,550145.97,4432627.43,830.23,5872.53,0
754,2021-03-14 11:16:00,550378.34,4432665.8,839.27,5109.85,0
755,2021-03-14 14:14:00,550014.78,4432539.42,815.63,5311.23,0
756,2021-03-14 23:30:00,550064.67,4432657.84,843.17,13969.8,1
